Stock/Index,Open,High,Low,Close,Adj Close,Volume,Date
Punjab National Bank,47.36999893,47.5,46.90000153,47.08000183,45.93727875,2040989,12-04-2023
Punjab National Bank,47.08000183,47.95000076,46.81000137,47.72999954,46.57150269,3296479,13-04-2023
Punjab National Bank,47.56999969,48.88999939,47.34999847,48.77999878,47.59601593,3253674,17-04-2023
Punjab National Bank,48.59999847,49.5,48.59999847,49.09999847,47.90824509,2810464,18-04-2023
Punjab National Bank,49.09999847,49.63000107,48.40000153,48.5,47.32281113,2634623,19-04-2023
Punjab National Bank,48.49000168,48.84000015,48.33000183,48.58000183,47.40087128,2283491,20-04-2023
Punjab National Bank,48.36000061,48.68000031,47.84999847,48.29999924,47.12766647,1681203,21-04-2023
Punjab National Bank,48.40000153,49.29999924,48.25999832,49.22000122,48.0253334,3382900,24-04-2023
Punjab National Bank,49.45000076,50.06999969,49.31000137,49.83000183,48.62053299,2292640,25-04-2023
Punjab National Bank,49.61000061,50.43000031,49.29999924,50.22999954,49.01081848,3180068,26-04-2023
Punjab National Bank,50.15999985,50.54000092,49.99000168,50.36999893,49.14741898,2776789,27-04-2023
Punjab National Bank,50.58000183,52.41999817,50.52000046,52.24000168,50.97203445,4560888,28-04-2023
Punjab National Bank,52.40000153,53.08000183,52.40000153,52.77000046,51.48917007,2323652,02-05-2023
Punjab National Bank,51.75,52.93999863,51.75,52.56999969,51.29402542,3794133,03-05-2023
Punjab National Bank,52.65000153,53.45999908,52.50999832,53.31999969,52.02581787,3262758,04-05-2023
Punjab National Bank,53.31999969,53.81999969,52.16999817,52.40999985,51.13790512,2803324,05-05-2023
Punjab National Bank,51.84999847,52.68000031,50.65000153,52.09999847,50.83543015,5492025,08-05-2023
Punjab National Bank,52.27999878,52.5,50.09999847,50.29000092,49.06936646,4405486,09-05-2023
Punjab National Bank,49.70000076,50.04000092,47.90000153,48.49000168,47.31305695,8524703,10-05-2023
Punjab National Bank,48.97000122,49.25,48.40999985,48.50999832,47.33256531,3112396,11-05-2023
Punjab National Bank,48.77999878,48.77999878,48.06999969,48.56999969,47.39110947,2027659,12-05-2023
Punjab National Bank,48.36000061,49.09999847,48.25,48.93000031,47.74237442,2556708,15-05-2023
Punjab National Bank,49.38999939,49.83000183,48.81999969,48.99000168,47.80091858,2249415,16-05-2023
Punjab National Bank,49.20000076,49.49000168,48.50999832,49.33000183,48.13266754,1866091,17-05-2023
Punjab National Bank,48.56000137,49.54999924,48.36000061,49.25999832,48.06436539,3643709,19-05-2023
Punjab National Bank,49.65999985,50.75,49.65999985,50.56000137,49.33280945,7471057,22-05-2023
Punjab National Bank,50.59999847,50.90999985,50.33000183,50.63999939,49.4108696,3231814,23-05-2023
Punjab National Bank,50.11999893,50.77999878,49.81999969,49.95000076,48.73761749,2828801,24-05-2023
Punjab National Bank,49.90999985,50.06999969,49.36999893,49.65999985,48.45465469,3288254,25-05-2023
Punjab National Bank,49.66999817,50.47999954,49.66999817,50.36000061,49.13766479,2501584,26-05-2023
Punjab National Bank,50.75999832,51.54999924,50.65999985,51.43999863,50.19145203,3304527,30-05-2023
Punjab National Bank,51.24000168,51.95000076,50.95000076,51.84999847,50.59149933,1831628,31-05-2023
Punjab National Bank,51.65000153,52.25,51.56999969,51.70999908,50.45489883,3624647,01-06-2023
Punjab National Bank,51.66999817,52.47999954,51.66999817,52.27999878,51.01106262,2652089,02-06-2023
Punjab National Bank,52.45000076,52.79999924,52.00999832,52.09000015,50.82567596,1715561,05-06-2023
Punjab National Bank,52.20999908,52.29999924,51.56000137,52,50.73785782,1338624,06-06-2023
Punjab National Bank,52.00999832,52.43000031,52.00999832,52.33000183,51.0598526,1540526,07-06-2023
Punjab National Bank,52.31000137,52.66999817,51.75999832,51.99000168,50.72810364,3129422,08-06-2023
Punjab National Bank,52.27999878,52.27999878,51.22000122,51.36999893,50.12314987,3251884,09-06-2023
Punjab National Bank,51.31000137,51.74000168,50.93000031,51.58000183,50.32805634,2075142,12-06-2023
Punjab National Bank,51.79999924,52.18999863,51.50999832,51.99000168,50.72810364,2834589,13-06-2023
Punjab National Bank,52.11000061,52.25,51.09999847,51.70000076,50.44514084,1679565,14-06-2023
Punjab National Bank,51.65999985,52.04999924,50.16999817,50.36999893,49.14741898,4005507,15-06-2023
Punjab National Bank,50.56000137,52.40000153,50.56000137,51.49000168,50.240242,3477622,16-06-2023
Punjab National Bank,51.24000168,52.49000168,51.24000168,51.97999954,50.71834183,2182535,19-06-2023
Punjab National Bank,51.77000046,52.20000076,51.45000076,51.88999939,50.6305275,2194561,20-06-2023
Punjab National Bank,51.95999908,53.22999954,51.83000183,52.88000107,51.5965004,3990912,21-06-2023
Punjab National Bank,53.11999893,53.20000076,50.81000137,50.99000168,49.75237656,4231111,22-06-2023
Punjab National Bank,50.93000031,50.93000031,50.15999985,50.54999924,49.95992279,2380349,23-06-2023
Punjab National Bank,50.45999908,50.56999969,49.70000076,50.29999924,49.71284103,2016878,26-06-2023
Punjab National Bank,50.54999924,50.95999908,50.40000153,50.84999847,50.25642014,1523878,27-06-2023
Punjab National Bank,50.84999847,51.13999939,50.29999924,50.43999863,49.85120392,2008404,28-06-2023
Punjab National Bank,50.50999832,51.75,50.50999832,51.65999985,51.05696487,3372533,30-06-2023
Punjab National Bank,58.84999847,61.04000092,57.56000137,60.41999817,59.71470642,5234893,07-07-2023
Punjab National Bank,60.70000076,62.38000107,60.02999878,60.59000015,59.88272476,8303813,10-07-2023
Punjab National Bank,60,60.95000076,59.13000107,60.68999863,59.98155594,3736100,14-07-2023
Punjab National Bank,60.72000122,62.79000092,60.40999985,62.34000015,61.61229706,2675474,17-07-2023
Punjab National Bank,61.79999924,64.55000305,61.61000061,64.16999817,63.42093277,8142841,19-07-2023
Punjab National Bank,64.30000305,65.15000153,63.61999893,63.84999847,63.10466766,6544771,20-07-2023
Punjab National Bank,63.84999847,64.29000092,62.31999969,62.59000015,61.85937881,3766878,21-07-2023
Punjab National Bank,63,63.77000046,61.95000076,62.09999847,61.37509537,2824894,24-07-2023
Punjab National Bank,60.91999817,63.79000092,60.15000153,63.20999908,62.47213745,8333067,26-07-2023
Punjab National Bank,62.5,62.84999847,61.50999832,61.93999863,61.21696472,3585303,28-07-2023
Punjab National Bank,59.74000168,60.00999832,58.72000122,59.41999817,58.72637939,3078692,03-08-2023
Punjab National Bank,59.63000107,60.59999847,59.31000137,59.90999985,59.21066284,2877248,04-08-2023
Punjab National Bank,60.00999832,61,59.79999924,60.40000153,59.69494247,2006190,07-08-2023
Punjab National Bank,60.59999847,62.34000015,60.29999924,62.13999939,61.41463089,4626905,08-08-2023
Punjab National Bank,62.08000183,62.25,60.90999985,61.52000046,60.80186844,2811093,09-08-2023
Punjab National Bank,61.74000168,62.09000015,60.70999908,61.22000122,60.50537109,3426218,10-08-2023
Punjab National Bank,61.25999832,63.24000168,61.15000153,62.50999832,61.78030777,3240945,11-08-2023
Punjab National Bank,62.45000076,62.50999832,60.56999969,62.34999847,61.62217712,2150201,14-08-2023
Punjab National Bank,61.79999924,62.29999924,61.5,61.70000076,60.97976685,2307315,16-08-2023
Punjab National Bank,61.54999924,63.90000153,61.54999924,63.22000122,62.48202515,5500159,17-08-2023
Punjab National Bank,63.65000153,64,62.43999863,62.88999939,62.15587616,3275431,18-08-2023
Punjab National Bank,62.97999954,63.09999847,62.15000153,62.33000183,61.60241318,2315645,21-08-2023
Punjab National Bank,62.33000183,62.72000122,62.29999924,62.47000122,61.74077988,1344088,22-08-2023
Punjab National Bank,62.45000076,63.65000153,62.45000076,63.36000061,62.62038803,4007523,23-08-2023
Punjab National Bank,63.56000137,64.15000153,62.40000153,62.81000137,62.07680893,4043307,24-08-2023
Punjab National Bank,62.34999847,62.5,61.13000107,61.54999924,60.83151627,2437429,25-08-2023
Punjab National Bank,61.75,63.25,61.34999847,62.5,61.7704277,3550300,28-08-2023
Punjab National Bank,62.81000137,63.09999847,62.47999954,62.97999954,62.24482346,2407757,29-08-2023
Punjab National Bank,62.81999969,63.84999847,62.81999969,63.45000076,62.70933914,3526922,30-08-2023
Punjab National Bank,63.45999908,63.75,62.58000183,63,62.26459122,2447181,31-08-2023
Punjab National Bank,63,66.19000244,62.50999832,65.33999634,64.57727051,10519850,01-09-2023
Punjab National Bank,65.72000122,67.80000305,65.69999695,67.43000031,66.6428833,5509655,04-09-2023
Punjab National Bank,67.94000244,68.62999725,66.66000366,67.33999634,66.55392456,5408172,05-09-2023
Punjab National Bank,67.33999634,67.44999695,65.51000214,65.73000336,64.96273041,2483762,06-09-2023
Punjab National Bank,65.80000305,67.15000153,65.69999695,66.62999725,65.85221863,3290658,07-09-2023
Punjab National Bank,66.83999634,67.30000305,66.26999664,66.83999634,66.05976105,3303275,08-09-2023
Punjab National Bank,67.12000275,69.44999695,67,69.19000244,68.38233948,4550556,11-09-2023
Punjab National Bank,69.15000153,69.72000122,66.25,66.83000183,66.04988861,6871883,12-09-2023
Punjab National Bank,66.83000183,73.15000153,66.48000336,72.54000092,71.69322968,9498666,13-09-2023
Punjab National Bank,72.94999695,74.19000244,71.91999817,73.73000336,72.86933899,5124125,14-09-2023
Punjab National Bank,74,74.81999969,72.87999725,74.15000153,73.28443909,6954856,15-09-2023
Punjab National Bank,74.01000214,79.05000305,73.90000153,76.88999939,75.9924469,11034330,18-09-2023
Punjab National Bank,76.88999939,77.65000153,75.30999756,76.33000183,75.43898773,3357007,20-09-2023
Punjab National Bank,76.51999664,78.26999664,74.59999847,75,74.12451172,3874114,21-09-2023
Punjab National Bank,75.62000275,77.79000092,75.08000183,77.48999786,76.58544159,5664823,22-09-2023
Punjab National Bank,77.66000366,80.55000305,76.55000305,80.23000336,79.29346466,5323041,25-09-2023
Punjab National Bank,80.38999939,81.34999847,79.06999969,79.33999634,78.41384888,5591911,26-09-2023
Punjab National Bank,79.91999817,81.84999847,79.5,81.51999664,80.56839752,3839589,27-09-2023
Punjab National Bank,81.65000153,82.59999847,79.25,79.62999725,78.70046234,7024176,28-09-2023
Punjab National Bank,80.37999725,80.98999786,79.51000214,80.19999695,79.2638092,2038829,29-09-2023
Punjab National Bank,80.37999725,83.44999695,79.80000305,83.20999908,82.23867798,6012353,03-10-2023
Punjab National Bank,83.38999939,83.38999939,79.34999847,79.80000305,78.8684845,9256228,04-10-2023
Punjab National Bank,80.83999634,81,76.34999847,77.11000061,76.20988464,10365410,05-10-2023
Punjab National Bank,77.5,78.19999695,76.01000214,76.75,75.85408783,5289803,06-10-2023
Punjab National Bank,75.91000366,75.91000366,72.84999847,73.36000061,72.50365448,6645536,09-10-2023
Punjab National Bank,73.51999664,75.58999634,73.51999664,75.25,74.37159729,4009170,10-10-2023
Punjab National Bank,75.83999634,77.83999634,75.5,76.01999664,75.13260651,5071374,11-10-2023
Punjab National Bank,76.87999725,77.09999847,75.40000153,75.79000092,74.90529633,1889329,12-10-2023
Punjab National Bank,75.09999847,75.77999878,74.61000061,75.25,74.37159729,2562977,13-10-2023
Punjab National Bank,75.01000214,76.12000275,74.83999634,75.27999878,74.40124512,2854107,16-10-2023
Punjab National Bank,75.98000336,76.15000153,75.29000092,75.79000092,74.90529633,2044706,17-10-2023
Punjab National Bank,76.65000153,77.19999695,74.05999756,74.23000336,73.3635025,3824588,18-10-2023
Punjab National Bank,74,75.05000305,73.40000153,74,73.13618469,4958341,19-10-2023
Punjab National Bank,73.98999786,74.58999634,71.84999847,72.26999664,71.42637634,4083249,20-10-2023
Punjab National Bank,72.41000366,73.65000153,69.05000305,69.69999695,68.88637543,5102422,23-10-2023
Punjab National Bank,69.93000031,71.40000153,68.51999664,69.44999695,68.63929749,4822697,25-10-2023
Punjab National Bank,69.41999817,70.30000305,67.33999634,69.80999756,68.9950943,4490768,26-10-2023
Punjab National Bank,71.93000031,74.12000275,70.91999817,73.16000366,72.30599213,4540224,27-10-2023
Punjab National Bank,73.69000244,73.69000244,72.34999847,73.11000061,72.25657654,3444222,30-10-2023
Punjab National Bank,73.20999908,74.26999664,72.80999756,73,72.14785767,2760518,31-10-2023
Punjab National Bank,73.05999756,74.37999725,72.70999908,72.90000153,72.04902649,3061790,01-11-2023
Punjab National Bank,73.76000214,75.40000153,73.48000336,74.27999878,73.41291809,2568519,02-11-2023
Punjab National Bank,74.70999908,75.37999725,74.5,74.76999664,73.89719391,2919530,03-11-2023
Punjab National Bank,75.06999969,75.52999878,74.70999908,74.90000153,74.02568054,2273074,06-11-2023
Punjab National Bank,75.05999756,76.73000336,74.55999756,76.15000153,75.26109314,4013214,07-11-2023
Punjab National Bank,76.69000244,76.84999847,75.48999786,75.77999878,74.89540863,2358723,08-11-2023
Punjab National Bank,75.86000061,76.54000092,75.61000061,75.95999908,75.07330322,1260609,09-11-2023
Punjab National Bank,75.98999786,76.40000153,75.51000214,76.22000122,75.33027649,977557,10-11-2023
Punjab National Bank,76.34999847,79.44000244,76.09999847,79.11000061,78.1865387,7282645,13-11-2023
Punjab National Bank,80.01000214,80.84999847,78.76000214,78.97000122,78.048172,5423449,15-11-2023
Punjab National Bank,79,80.27999878,79,79.62999725,78.70046234,4843249,16-11-2023
Punjab National Bank,78.02999878,78.37000275,76.25,77.94999695,77.04007721,6410659,17-11-2023
Punjab National Bank,78.08000183,79.48999786,77.75,78.43000031,77.51447296,3746674,20-11-2023
Punjab National Bank,78.66999817,79.25,77.52999878,78.02999878,77.11914063,3126331,21-11-2023
Punjab National Bank,78,78.26999664,76.01000214,76.37999725,75.48840332,1915300,22-11-2023
Punjab National Bank,76.51999664,77.13999939,76.30000305,76.55999756,75.66629791,1689221,23-11-2023
Punjab National Bank,76.62000275,76.94000244,75.76999664,76,75.11283875,1814138,24-11-2023
Punjab National Bank,76,79.58999634,75.59999847,78.55999756,77.64295197,5141900,28-11-2023
Punjab National Bank,78.90000153,79.31999969,78.08000183,79.15000153,78.22607422,3487751,29-11-2023
Punjab National Bank,79.06999969,79.88999939,77.25,77.55000305,76.6447525,4092397,30-11-2023
Punjab National Bank,78,81.47000122,78,80.70999908,79.76786041,5558630,01-12-2023
Punjab National Bank,83,84.59999847,82.33000183,83.73000336,82.75260925,9820530,04-12-2023
Punjab National Bank,84.29000092,85.80000305,83.52999878,85.02999878,84.03742981,5097226,05-12-2023
Punjab National Bank,85.68000031,86.44999695,84.84999847,85.44000244,84.44264984,6039270,06-12-2023
Punjab National Bank,85.80000305,87.19999695,84.47000122,86.70999908,85.69782257,3501975,07-12-2023
Punjab National Bank,87.23999786,88.09999847,84.65000153,86.55000305,85.53968811,4944385,08-12-2023
Punjab National Bank,86.88999939,89.33999634,86.65000153,88.44999695,87.41750336,6215107,11-12-2023
Punjab National Bank,89,89.80999756,87.76000214,88.19000244,87.16054535,4999850,12-12-2023
Punjab National Bank,88.51000214,89.19000244,87.93000031,88.76999664,87.73377228,4290482,13-12-2023
Punjab National Bank,89.88999939,90.73999786,89.26999664,89.91000366,88.86047363,3588771,14-12-2023
Punjab National Bank,91.80999756,91.80999756,89.62000275,91.23999786,90.17494202,4253321,15-12-2023
Punjab National Bank,91.38999939,92.19000244,90.37000275,91.36000061,90.29354095,2209166,18-12-2023
Punjab National Bank,91.36000061,92.34999847,90.04000092,91.36000061,90.29354095,3769915,19-12-2023
Punjab National Bank,91.80999756,92.19999695,86.30000305,86.80999756,85.79665375,3860770,20-12-2023
Punjab National Bank,85.81999969,90.18000031,84.79000092,89.83000183,88.78140259,4764954,21-12-2023
Punjab National Bank,90.31999969,90.44000244,88.34999847,89.22000122,88.1785202,2236416,22-12-2023
Punjab National Bank,89.87000275,90.40000153,88.25,88.51999664,87.48668671,2479411,26-12-2023
Punjab National Bank,89.08000183,92.09999847,89.05000305,91.76999664,90.69875336,6201267,27-12-2023
Punjab National Bank,92.69999695,97.69999695,92.69999695,95.62999725,94.51369476,12894980,28-12-2023
Punjab National Bank,96.66999817,96.66999817,94.84999847,95.79000092,94.67182922,8548898,29-12-2023
IndusInd Bank,1221.5,1230,1211.800049,1226.699951,1200.078979,905556,02-01-2023
IndusInd Bank,1227,1249.099976,1223,1240.75,1213.824219,67871,03-01-2023
IndusInd Bank,1258.550049,1273.199951,1206.25,1222.75,1196.214722,213711,04-01-2023
IndusInd Bank,1234.25,1234.25,1203.550049,1215.949951,1189.562378,87671,05-01-2023
IndusInd Bank,1216.550049,1216.550049,1176.900024,1181.800049,1156.153564,105693,06-01-2023
IndusInd Bank,1188.050049,1223.150024,1188.050049,1218.849976,1192.399414,85349,09-01-2023
IndusInd Bank,1209.050049,1231.75,1205,1227.550049,1200.910767,74051,10-01-2023
IndusInd Bank,1239.949951,1239.949951,1208,1213.25,1186.921021,59946,11-01-2023
IndusInd Bank,1211.400024,1224.449951,1197.400024,1209.300049,1183.056763,48696,12-01-2023
IndusInd Bank,1210.050049,1237.099976,1209.599976,1233.449951,1206.682495,113820,13-01-2023
IndusInd Bank,1240,1249.800049,1232.550049,1239.199951,1212.307739,44798,16-01-2023
IndusInd Bank,1228.050049,1238.349976,1213.25,1230.25,1203.552124,31029,17-01-2023
IndusInd Bank,1234.949951,1238,1218.699951,1222.5,1195.970215,39098,18-01-2023
IndusInd Bank,1230,1244.449951,1183.949951,1199.449951,1173.42041,327448,19-01-2023
IndusInd Bank,1212.949951,1227.949951,1199.25,1202.300049,1176.20874,79371,20-01-2023
IndusInd Bank,1206.25,1220,1200.5,1204.349976,1178.214111,30855,23-01-2023
IndusInd Bank,1209.949951,1219.349976,1198.199951,1212.349976,1186.040527,78720,24-01-2023
IndusInd Bank,1205.099976,1210.25,1151.550049,1156.199951,1131.108887,80214,25-01-2023
IndusInd Bank,1168,1168,1108.300049,1116.599976,1092.368408,135705,27-01-2023
IndusInd Bank,1104.050049,1124.599976,1055,1088.050049,1064.437988,197355,30-01-2023
IndusInd Bank,1096,1098.449951,1069,1083.599976,1060.084595,94064,31-01-2023
IndusInd Bank,1090,1118.800049,990.25,1041.599976,1018.996033,345070,01-02-2023
IndusInd Bank,1039.449951,1080.949951,1029.900024,1075.400024,1052.0625,113736,02-02-2023
IndusInd Bank,1102.050049,1130,1079.25,1103.5,1079.552734,360243,03-02-2023
IndusInd Bank,1113.949951,1134.949951,1100.050049,1129.349976,1104.841675,77277,06-02-2023
IndusInd Bank,1132.050049,1148.099976,1123.650024,1143.099976,1118.293335,110664,07-02-2023
IndusInd Bank,1145,1150.5,1136,1145.650024,1120.787964,73354,08-02-2023
IndusInd Bank,1146.599976,1167.900024,1138.150024,1163,1137.761475,72813,09-02-2023
IndusInd Bank,1160,1167.199951,1147.5,1161.25,1136.049438,37824,10-02-2023
IndusInd Bank,1167.949951,1169.650024,1148.400024,1157.550049,1132.42981,47846,13-02-2023
IndusInd Bank,1148.800049,1161.099976,1136.800049,1156.900024,1131.793945,48211,14-02-2023
IndusInd Bank,1150.050049,1160,1145,1149.699951,1124.75,39647,15-02-2023
IndusInd Bank,1156.800049,1156.800049,1143.25,1148.449951,1123.5271,93142,16-02-2023
IndusInd Bank,1142,1142.800049,1109,1114.400024,1090.216187,91106,17-02-2023
IndusInd Bank,1119,1122.699951,1103.800049,1108.800049,1084.737671,37090,20-02-2023
IndusInd Bank,1106.25,1112,1096.050049,1102.050049,1078.134155,28110,21-02-2023
IndusInd Bank,1093.199951,1096.300049,1079.25,1092.75,1069.036011,87941,22-02-2023
IndusInd Bank,1085.400024,1096.75,1066.900024,1075.150024,1051.817871,86161,23-02-2023
IndusInd Bank,1080,1089.5,1069.699951,1078.599976,1055.192993,32925,24-02-2023
IndusInd Bank,1075.050049,1089.400024,1067.349976,1082.699951,1059.203979,53188,27-02-2023
IndusInd Bank,1089.949951,1089.949951,1068.300049,1077.849976,1054.459351,31824,28-02-2023
IndusInd Bank,1077.849976,1105.900024,1071,1100.349976,1076.471069,61591,01-03-2023
IndusInd Bank,1100,1110,1093.650024,1102.300049,1078.378784,45098,02-03-2023
IndusInd Bank,1103.599976,1133,1103.599976,1126.300049,1101.85791,96174,03-03-2023
IndusInd Bank,1130.050049,1139.849976,1117.199951,1121.150024,1096.819702,50414,06-03-2023
IndusInd Bank,1106.800049,1178.5,1105.900024,1174.400024,1148.914185,294905,08-03-2023
IndusInd Bank,1174,1182.599976,1162.099976,1169.650024,1144.267212,107936,09-03-2023
IndusInd Bank,1159.949951,1162.199951,1138.349976,1145.5,1120.641235,65502,10-03-2023
IndusInd Bank,1117.949951,1118.25,1055.949951,1060,1036.996704,428233,13-03-2023
IndusInd Bank,1060.199951,1082.349976,1052.199951,1063.949951,1040.860962,188819,14-03-2023
IndusInd Bank,1084.800049,1086,1040.199951,1044.25,1021.58844,101293,15-03-2023
IndusInd Bank,1043.900024,1043.900024,1002.099976,1017.299988,995.2233276,237499,16-03-2023
IndusInd Bank,1042.199951,1042.199951,1006.450012,1020.400024,998.2561035,130928,17-03-2023
IndusInd Bank,1017,1017,990.25,1002.349976,980.5977783,126055,20-03-2023
IndusInd Bank,1010.900024,1029.599976,996,1021.75,999.5767822,192261,21-03-2023
IndusInd Bank,1026.949951,1043.550049,1025,1031.25,1008.870605,101341,22-03-2023
IndusInd Bank,1030,1046.400024,1014.650024,1018.099976,996.0059204,130193,23-03-2023
IndusInd Bank,1017.049988,1024.199951,1004.849976,1010.200012,988.2774048,120137,24-03-2023
IndusInd Bank,1005.099976,1021.5,1004.200012,1012.400024,990.4296875,77310,27-03-2023
IndusInd Bank,1012.400024,1038,1007.200012,1036,1013.517517,83160,28-03-2023
IndusInd Bank,1023.049988,1063.949951,1023.049988,1056.949951,1034.012817,96997,29-03-2023
IndusInd Bank,1057.099976,1075.449951,1057.099976,1068.150024,1044.969849,52249,31-03-2023
IndusInd Bank,1068.199951,1081,1063.900024,1079.150024,1055.731201,61064,03-04-2023
IndusInd Bank,1085,1088,1060,1065.550049,1042.426392,83277,05-04-2023
IndusInd Bank,1062.050049,1093,1062.050049,1081.75,1058.274658,79343,06-04-2023
IndusInd Bank,1081.75,1082,1063,1069.400024,1046.192749,39173,10-04-2023
IndusInd Bank,1072.800049,1077.050049,1055.25,1073.900024,1050.595093,74449,11-04-2023
IndusInd Bank,1075.949951,1076.949951,1057.5,1075.050049,1051.720093,48369,12-04-2023
IndusInd Bank,1075.949951,1114,1009.049988,1108.900024,1084.835449,230212,13-04-2023
IndusInd Bank,1104.050049,1136.449951,1104.050049,1124.099976,1099.705566,104759,17-04-2023
IndusInd Bank,1126.099976,1149.5,1126.099976,1146.849976,1121.961914,58871,18-04-2023
IndusInd Bank,1135.5,1145.949951,1118.75,1119.949951,1095.645752,56801,19-04-2023
IndusInd Bank,1112.199951,1131.550049,1112.199951,1126.050049,1101.613403,59762,20-04-2023
IndusInd Bank,1124.5,1136.199951,1108.699951,1115.900024,1091.683716,39653,21-04-2023
IndusInd Bank,1138.800049,1140.900024,1092.099976,1102.050049,1078.134155,282525,24-04-2023
IndusInd Bank,1118,1127,1113.050049,1121.5,1097.162109,196400,25-04-2023
IndusInd Bank,1123.949951,1140.300049,1116.849976,1138.199951,1113.499634,67010,26-04-2023
IndusInd Bank,1138.75,1148.199951,1132.150024,1145.150024,1120.298828,94522,27-04-2023
IndusInd Bank,1148,1157,1135,1152.050049,1127.049194,75309,28-04-2023
IndusInd Bank,1155.949951,1161.550049,1149.650024,1151.150024,1126.168701,36265,02-05-2023
IndusInd Bank,1141.050049,1159.550049,1140.25,1145.349976,1120.494507,74093,03-05-2023
IndusInd Bank,1153.949951,1153.949951,1129,1134.099976,1109.488647,44272,04-05-2023
IndusInd Bank,1130.050049,1155.099976,1065.5,1074.050049,1050.741821,148447,05-05-2023
IndusInd Bank,1080,1134.849976,1080,1126.849976,1102.395996,327907,08-05-2023
IndusInd Bank,1127.150024,1149.699951,1127.150024,1140.400024,1115.651855,126758,09-05-2023
IndusInd Bank,1151.5,1175.699951,1150.050049,1172.75,1147.299927,131142,10-05-2023
IndusInd Bank,1178,1200,1169.599976,1187.550049,1161.778809,261135,11-05-2023
IndusInd Bank,1190,1213.949951,1176.050049,1209,1182.763184,152493,12-05-2023
IndusInd Bank,1213.050049,1222.75,1196.25,1219.800049,1193.328979,135910,15-05-2023
IndusInd Bank,1222.050049,1226.25,1208.650024,1220.099976,1193.622314,105133,16-05-2023
IndusInd Bank,1222,1247.75,1215.099976,1235.650024,1208.834839,100373,17-05-2023
IndusInd Bank,1240.349976,1250.5,1221.75,1248.300049,1221.210449,103066,19-05-2023
IndusInd Bank,1240.150024,1250.75,1232.150024,1244.849976,1217.835205,85348,22-05-2023
IndusInd Bank,1241.599976,1266.650024,1241.599976,1259.75,1232.411865,70461,23-05-2023
IndusInd Bank,1245.25,1275.5,1245.25,1272.5,1244.885132,61549,24-05-2023
IndusInd Bank,1270.949951,1272.25,1249.550049,1263.650024,1236.227295,60843,25-05-2023
IndusInd Bank,1259.949951,1271.699951,1255.849976,1268.199951,1240.678467,41025,26-05-2023
IndusInd Bank,1289.900024,1296.849976,1276.5,1294.800049,1266.701294,66677,30-05-2023
IndusInd Bank,1292.550049,1296.900024,1277,1286.650024,1258.728149,147926,31-05-2023
IndusInd Bank,1282.050049,1298,1265,1291.25,1263.228271,94094,01-06-2023
IndusInd Bank,1279.099976,1292.849976,1270.849976,1288.099976,1273.959106,65075,02-06-2023
IndusInd Bank,1290.050049,1306,1284,1300.900024,1286.618652,34303,05-06-2023
IndusInd Bank,1304.949951,1315.900024,1300.5,1305.650024,1291.316528,41918,06-06-2023
IndusInd Bank,1307.550049,1312.5,1303.150024,1311.050049,1296.657227,21364,07-06-2023
IndusInd Bank,1319.900024,1324.150024,1300.099976,1303.349976,1289.041748,53339,08-06-2023
IndusInd Bank,1291.099976,1336.25,1291.099976,1331,1316.388184,108612,09-06-2023
IndusInd Bank,1332.050049,1333.949951,1319.099976,1332.400024,1317.772827,23809,12-06-2023
IndusInd Bank,1337,1342.650024,1332.099976,1336.050049,1321.382813,40415,13-06-2023
IndusInd Bank,1332.300049,1336.050049,1318,1323.400024,1308.871704,65957,14-06-2023
IndusInd Bank,1310.25,1317.349976,1288,1297.050049,1282.811035,94604,15-06-2023
IndusInd Bank,1290.099976,1318.349976,1290.099976,1313.099976,1298.684692,58546,16-06-2023
IndusInd Bank,1310,1314,1291,1301.199951,1286.915283,35591,19-06-2023
IndusInd Bank,1301.199951,1301.25,1285.150024,1298.099976,1283.849365,20460,20-06-2023
IndusInd Bank,1298.099976,1307.199951,1284.800049,1286.75,1272.624023,23745,21-06-2023
IndusInd Bank,1287.050049,1287.849976,1269.949951,1273.349976,1259.371094,46729,22-06-2023
IndusInd Bank,1270.050049,1317.900024,1262.449951,1308.449951,1294.085693,155205,23-06-2023
IndusInd Bank,1314.050049,1326.25,1305.75,1315,1300.563843,55529,26-06-2023
IndusInd Bank,1319.900024,1321.349976,1297.400024,1315.650024,1301.206787,53852,27-06-2023
IndusInd Bank,1321,1346.949951,1316.349976,1334,1319.355347,249007,28-06-2023
IndusInd Bank,1336.050049,1381.949951,1336.050049,1375.050049,1359.954712,73956,30-06-2023
IndusInd Bank,1387.949951,1392,1353.599976,1356.849976,1341.954468,85736,07-07-2023
IndusInd Bank,1366.849976,1373.099976,1345.550049,1366.75,1351.745728,77692,10-07-2023
IndusInd Bank,1375.050049,1384.5,1367.199951,1378.199951,1363.070068,150519,14-07-2023
IndusInd Bank,1372,1403,1369.349976,1392.599976,1377.312012,110890,17-07-2023
IndusInd Bank,1442,1443.349976,1410.300049,1419.099976,1403.520996,328959,19-07-2023
IndusInd Bank,1428.949951,1433.400024,1418.650024,1425.25,1409.603516,65231,20-07-2023
IndusInd Bank,1424.949951,1430.25,1400.25,1407.449951,1391.998901,65657,21-07-2023
IndusInd Bank,1410.949951,1439,1404.400024,1435.75,1419.988281,120850,24-07-2023
